date,crop,district,apmc,modal_price_kg,min_price_kg,max_price_kg,arrival_mt,year,month_name
2016-05,Soybean,Nagpur,Katol,36.18,29.71,38.29,982.0,2016,May
2016-05,Soybean,Beed,Kej,37.59,34.68,38.79,26.4,2016,May
2016-05,Soybean,Buldhana,Khamgaon,37.48,34.17,39.21,6152.6,2016,May
2016-05,Soybean,Beed,Kille Dharur,38.83,34.69,39.02,52.6,2016,May
2016-05,Soybean,Nanded,Kinwat,35.75,35.0,36.5,24.9,2016,May
2016-05,Soybean,Ahmadnagar,Kopargaon,38.12,33.19,38.56,38.2,2016,May
2016-05,Soybean,Nasik,Lasalgaon,39.47,23.24,39.97,400.5,2016,May
2016-05,Soybean,Nasik,Lasalgaon-Niphad,38.51,33.95,39.29,39.5,2016,May
2016-05,Soybean,Nasik,Lasalgaon-Vinchur,39.21,28.99,39.86,146.4,2016,May
2016-05,Soybean,Aurangabad,Lasur Station,38.89,38.0,39.17,4.3,2016,May
2016-05,Soybean,Latur,Latur,40.04,37.63,40.86,7439.4,2016,May
2016-05,Soybean,Latur,Latur-Murud,37.0,34.19,39.18,20.8,2016,May
2016-05,Soybean,Buldhana,Lonar,37.54,36.83,38.25,729.4,2016,May
2016-05,Soybean,Beed,Majalgaon,37.3,31.74,38.53,97.0,2016,May
2016-05,Soybean,Wasim,Malegaon (Washim),37.5,36.04,38.24,1484.0,2016,May
2016-05,Soybean,Buldhana,Malkapur,38.34,34.01,39.89,590.5,2016,May
2016-05,Soybean,Nagpur,Mandhal,36.23,35.85,36.75,20.0,2016,May
2016-05,Soybean,Wasim,Mangrulpeer,38.05,36.15,38.79,2012.3,2016,May
2016-05,Soybean,Wasim,Manora,37.37,36.17,38.84,428.0,2016,May
2016-05,Soybean,Jalna,Mantha,37.38,35.5,38.75,8.8,2016,May
2016-05,Soybean,Parbhani,Manwat,36.75,35.0,37.0,2.6,2016,May
2016-05,Soybean,Nagpur,Mauda,34.31,33.51,35.11,0.2,2016,May
2016-05,Soybean,Buldhana,Mehkar,37.85,35.39,38.85,1598.9,2016,May
2016-05,Soybean,Amaravathi,Morshi,32.32,31.88,33.88,39.8,2016,May
2016-05,Soybean,Nanded,Mukhed,38.13,38.13,38.13,0.6,2016,May
2016-05,Soybean,Akola,Murtizapur,37.08,35.62,38.32,835.0,2016,May
2016-05,Soybean,Osmanabad,Murum,38.63,38.52,38.74,2.8,2016,May
2016-05,Soybean,Nagpur,Nagpur,36.73,33.44,37.83,243.9,2016,May
2016-05,Soybean,Nanded,Nanded,37.1,37.08,37.1,20.8,2016,May
2016-05,Soybean,Amaravathi,Nandgaon Khandeshwar,32.45,27.46,37.44,127.9,2016,May
2016-05,Soybean,Buldhana,Nandura,38.01,33.05,38.11,175.4,2016,May
2016-05,Soybean,Nandurbar,Nandurbar,35.82,35.55,35.82,3.3,2016,May
2016-05,Soybean,Yewatmal,Ner Parasopant,36.86,35.84,37.84,585.5,2016,May
2016-05,Soybean,Latur,Nilanga,38.84,36.65,39.94,110.1,2016,May
2016-05,Soybean,Osmanabad,Osmanabad,36.12,33.6,36.72,2.4,2016,May
2016-05,Soybean,Jalgaon,Pachora,35.18,33.29,37.06,33.9,2016,May
2016-05,Soybean,Parbhani,Palam,37.0,37.0,37.0,2.5,2016,May
2016-05,Soybean,Parbhani,Parbhani,37.79,37.42,38.11,46.5,2016,May
2016-05,Soybean,Beed,Parli-Vaijnath,39.08,37.39,39.6,349.9,2016,May
2016-05,Soybean,Jalna,Partur,38.5,38.0,38.56,2.0,2016,May
2016-05,Soybean,Parbhani,Pathari,34.9,15.04,37.19,5.0,2016,May
2016-05,Soybean,Akola,Patur,36.65,35.13,37.55,34.5,2016,May
2016-05,Soybean,Wardha,Pulgaon,36.73,34.29,37.43,75.2,2016,May
2016-05,Soybean,Parbhani,Purna,38.13,37.67,38.42,49.9,2016,May
2016-05,Soybean,Yewatmal,Pusad,37.5,34.66,38.88,277.6,2016,May
2016-05,Soybean,Ahmadnagar,Rahata,38.56,38.56,38.56,1.0,2016,May
2016-05,Soybean,Ahmadnagar,Rahuri-Vambori,33.65,32.5,34.57,9.4,2016,May
2016-05,Soybean,Chandrapur,Rajura,37.13,36.57,37.27,191.0,2016,May
2016-05,Soybean,Nagpur,Ramtek,32.01,32.01,32.01,0.1,2016,May
2016-05,Soybean,Wasim,Risod,37.59,36.44,38.76,2850.0,2016,May
2016-05,Soybean,Parbhani,Sailu,35.57,35.57,36.83,1.8,2016,May
2016-05,Soybean,Dhule,Sakri,34.86,34.86,34.86,0.1,2016,May
2016-05,Soybean,Wardha,Samudrapur,33.5,32.95,36.0,2.0,2016,May
2016-05,Soybean,Sangli,Sangali,38.69,36.25,40.15,1072.0,2016,May
2016-05,Soybean,Ahmadnagar,Sangamner,37.95,35.78,39.2,20.8,2016,May
2016-05,Soybean,Buldhana,Sangrampur,34.0,29.0,37.0,3.4,2016,May
2016-05,Soybean,Buldhana,Sangrampur-Varvatbakal,33.2,30.86,35.8,12.3,2016,May
2016-05,Soybean,Nagpur,Savner,34.42,32.32,35.77,24.2,2016,May
2016-05,Soybean,Hingoli,Sengaon,37.68,36.63,38.69,203.3,2016,May
2016-05,Soybean,Buldhana,Shegaon,36.02,31.47,38.03,112.1,2016,May
2016-05,Soybean,Dhule,Shirpur,34.0,30.75,34.91,5.0,2016,May
2016-05,Soybean,Pune,Shirur,38.0,38.0,38.0,0.4,2016,May
2016-05,Soybean,Ahmadnagar,Shrirampur,36.17,35.33,37.0,1.0,2016,May
2016-05,Soybean,Aurangabad,Sillod,36.32,35.29,37.5,28.2,2016,May
2016-05,Soybean,Aurangabad,Sillod-Bharadi,37.19,36.13,38.13,4.8,2016,May
2016-05,Soybean,Wardha,Sindi,34.18,32.05,36.14,51.7,2016,May
2016-05,Soybean,Wardha,Sindi (Selu),36.11,34.31,38.38,344.2,2016,May
2016-05,Soybean,Buldhana,Sindkhed Raja,38.83,37.41,39.8,47.1,2016,May
2016-05,Soybean,Nasik,Sinner,39.4,32.44,40.53,18.6,2016,May
2016-05,Soybean,Parbhani,Sonpeth,37.9,34.81,38.65,15.4,2016,May
2016-05,Soybean,Akola,Telhara,34.8,33.9,35.81,127.0,2016,May
2016-05,Soybean,Bhandara,Tumsar,24.0,24.0,24.0,0.1,2016,May
2016-05,Soybean,Latur,Udgir,39.3,38.92,39.63,573.2,2016,May
2016-05,Soybean,Nagpur,Umared,35.83,33.0,37.57,375.1,2016,May
2016-05,Soybean,Osmanabad,Umarga,37.66,37.46,37.96,4.0,2016,May
2016-05,Soybean,Nanded,Umari,37.3,36.84,37.77,24.4,2016,May
2016-05,Soybean,Yewatmal,Umarkhed,35.56,34.56,36.61,141.0,2016,May
2016-05,Soybean,Yewatmal,Umarkhed-Danki,35.95,35.13,36.83,142.6,2016,May
2016-05,Soybean,Satara,Vaduj,37.0,36.0,38.0,0.5,2016,May
2016-05,Soybean,Aurangabad,Vaijapur,38.7,38.7,38.7,0.9,2016,May
2016-05,Soybean,Yewatmal,Vani,36.89,34.65,37.88,246.6,2016,May
2016-05,Soybean,Chandrapur,Varora,34.68,32.12,37.25,588.0,2016,May
2016-05,Soybean,Amaravathi,Varud-Rajura Bazar,34.54,33.18,36.05,3.9,2016,May
2016-05,Soybean,Wardha,Wardha,37.1,33.24,37.1,678.5,2016,May
2016-05,Soybean,Wasim,Washim,37.31,36.09,39.22,6715.9,2016,May
2016-05,Soybean,Wasim,Washim-Ansing,37.29,36.73,38.72,240.0,2016,May
2016-05,Soybean,Yewatmal,Yeotmal,37.01,35.13,38.74,1221.7,2016,May
2016-05,Sugarcane,Thane,Ulhasnagar,4.29,2.96,5.71,570.0,2016,May
2016-06,Bajra,Ahmadnagar,Ahmednagar,19.59,18.09,20.92,26.7,2016,June
2016-06,Bajra,Latur,Ahmedpur,14.5,14.38,14.63,0.6,2016,June
2016-06,Bajra,Akola,Akola,17.5,17.5,17.5,2.9,2016,June
2016-06,Bajra,Ahmadnagar,Akole,16.17,14.67,20.0,5.2,2016,June
2016-06,Bajra,Jalgaon,Amalner,17.51,15.89,17.54,80.8,2016,June
2016-06,Bajra,Amaravathi,Amarawati,18.95,17.88,20.02,8.3,2016,June
2016-06,Bajra,Jalna,Ambad(Vadi Godri),16.34,15.11,17.89,106.6,2016,June
2016-06,Bajra,Latur,Ausa,17.51,16.01,18.01,0.2,2016,June
2016-06,Bajra,Pune,Baramati,18.32,16.51,21.26,103.2,2016,June
2016-06,Bajra,Solapur,Barshi,18.2,17.98,18.2,5.3,2016,June
2016-06,Bajra,Beed,Beed,17.12,16.18,18.2,125.0,2016,June
2016-06,Bajra,Jalna,Bhokardan,14.75,14.33,14.9,2.8,2016,June
2016-06,Bajra,Jalgaon,Bhusaval,17.0,16.25,17.0,1.1,2016,June
2016-06,Bajra,Jalgaon,Chalisgaon,17.54,14.29,18.88,43.4,2016,June
2016-06,Bajra,Buldhana,Chikhali,14.25,13.88,14.63,1.0,2016,June
2016-06,Bajra,Jalgaon,Chopda,17.11,16.53,17.36,120.0,2016,June
2016-06,Bajra,Nasik,Devala,17.47,15.81,18.57,21.1,2016,June
2016-06,Bajra,Jalgaon,Dharangaon,16.72,14.9,17.21,5.1,2016,June
2016-06,Bajra,Dhule,Dhule,17.11,14.55,18.9,193.3,2016,June
2016-06,Bajra,Dhule,Dondaicha,15.81,14.07,16.79,34.5,2016,June
2016-06,Bajra,Dhule,Dondaicha-Sindkheda,15.52,14.35,16.34,12.7,2016,June
2016-06,Bajra,Pune,Dound,19.46,16.83,21.0,56.1,2016,June
2016-06,Bajra,Solapur,Dudhani,17.08,16.79,27.21,10.4,2016,June
2016-06,Bajra,Aurangabad,Gangapur,18.13,16.96,18.79,16.1,2016,June
2016-06,Bajra,Beed,Gevrai,17.07,16.02,17.96,209.8,2016,June
2016-06,Bajra,Jalna,Ghansawangi,16.67,15.83,18.0,3.9,2016,June
2016-06,Bajra,Pune,Indapur,18.61,16.78,19.0,22.2,2016,June
2016-06,Bajra,Pune,Indapur (Nimgaon Ketki),17.97,17.71,18.89,0.9,2016,June
2016-06,Bajra,Pune,Indapur-Bhigwan,18.2,15.45,21.32,47.0,2016,June
2016-06,Bajra,Jalgaon,Jalgaon,17.29,17.05,17.6,69.7,2016,June
2016-06,Bajra,Jalna,Jalna,17.07,15.67,18.75,324.2,2016,June
2016-06,Bajra,Jalna,Jalna-Badnapur,16.04,15.97,16.19,2.0,2016,June
2016-06,Bajra,Ahmadnagar,Jamkhed,16.7,15.32,18.07,8.2,2016,June
2016-06,Bajra,Parbhani,Jintur-Bori,18.98,18.98,18.98,0.1,2016,June
2016-06,Bajra,Beed,Kada,17.94,15.5,19.75,40.5,2016,June
2016-06,Bajra,Beed,Kada (Ashti),15.0,15.0,15.0,0.2,2016,June
2016-06,Bajra,Osmanabad,Kalamb (Os),17.15,16.56,17.73,4.4,2016,June
2016-06,Bajra,Nasik,Kalvan,17.12,15.37,17.86,35.9,2016,June
2016-06,Bajra,Thane,Kalyan,18.5,17.5,19.5,0.3,2016,June
2016-06,Bajra,Aurangabad,Kannad,16.78,16.08,17.49,15.6,2016,June
2016-06,Bajra,Solapur,Karmala,19.0,18.51,19.01,0.8,2016,June
2016-06,Bajra,Beed,Kej,15.46,13.83,17.49,16.0,2016,June
2016-06,Bajra,Buldhana,Khamgaon,16.07,15.92,16.25,7.9,2016,June
2016-06,Bajra,Beed,Kille Dharur,18.89,16.37,20.08,36.8,2016,June
2016-06,Bajra,Kolhapur,Kolhapur-Laxmipuri,21.58,19.27,22.48,7.8,2016,June
2016-06,Bajra,Ahmadnagar,Kopargaon,18.27,17.25,18.74,11.2,2016,June
2016-06,Bajra,Nasik,Lasalgaon,17.52,14.61,20.7,42.5,2016,June
2016-06,Bajra,Nasik,Lasalgaon-Vinchur,18.36,18.36,18.36,0.3,2016,June
2016-06,Bajra,Aurangabad,Lasur Station,16.8,14.97,17.76,92.7,2016,June
2016-06,Bajra,Latur,Latur,17.12,16.65,17.62,32.2,2016,June
2016-06,Bajra,Satara,Lonand,19.1,16.3,21.6,9.8,2016,June
2016-06,Bajra,Beed,Majalgaon,16.89,14.11,17.83,99.5,2016,June
2016-06,Bajra,Nasik,Malegaon,18.49,14.63,20.29,45.4,2016,June
2016-06,Bajra,Solapur,Mangalwedha,18.5,18.22,18.5,0.3,2016,June
2016-06,Bajra,Nasik,Manmad,17.31,15.71,18.2,12.6,2016,June
2016-06,Bajra,Jalna,Mantha,15.0,15.0,15.0,0.2,2016,June
2016-06,Bajra,Parbhani,Manwat,16.35,15.33,16.52,1.3,2016,June
2016-06,Bajra,Osmanabad,Murum,16.25,16.0,16.5,0.5,2016,June
2016-06,Bajra,Nasik,Nampur,16.65,16.29,16.83,2.5,2016,June
2016-06,Bajra,Buldhana,Nandura,17.04,16.0,17.09,2.5,2016,June
2016-06,Bajra,Nandurbar,Nandurbar,16.67,14.82,17.87,51.6,2016,June
2016-06,Bajra,Ahmadnagar,Newasa,15.0,15.0,15.0,0.2,2016,June
2016-06,Bajra,Pune,Nira-Saswad,19.4,15.2,23.4,28.6,2016,June
2016-06,Bajra,Jalgaon,Pachora,16.31,14.68,17.93,105.5,2016,June
2016-06,Bajra,Aurangabad,Paithan,15.9,14.4,23.28,27.2,2016,June
2016-06,Bajra,Solapur,Pandharpur,16.5,16.5,16.5,1.0,2016,June
2016-06,Bajra,Beed,Parli-Vaijnath,15.71,15.64,15.8,3.2,2016,June
2016-06,Bajra,Jalgaon,Parola,15.63,14.47,16.82,18.9,2016,June
2016-06,Bajra,Jalna,Partur,15.63,15.41,15.88,5.6,2016,June
2016-06,Bajra,Ahmadnagar,Pathardi,15.63,12.95,17.71,36.6,2016,June
2016-06,Bajra,Parbhani,Pathari,23.26,17.89,23.87,6.6,2016,June
2016-06,Bajra,Satara,Phaltan,18.38,12.75,21.13,42.2,2016,June
2016-06,Bajra,Pune,Pune,22.29,20.98,22.86,403.1,2016,June
2016-06,Bajra,Yewatmal,Pusad,18.77,17.16,19.98,3.0,2016,June
2016-06,Bajra,Ahmadnagar,Rahata,15.77,15.77,16.25,2.5,2016,June
2016-06,Bajra,Ahmadnagar,Rahuri-Songaon,13.54,12.96,14.25,1.9,2016,June
2016-06,Bajra,Ahmadnagar,Rahuri-Vambori,17.96,17.6,18.32,2.9,2016,June
2016-06,Bajra,Jalgaon,Raver,16.32,16.1,16.32,1.9,2016,June
2016-06,Bajra,Dhule,Sakri,14.71,14.53,16.19,3.8,2016,June
2016-06,Bajra,Sangli,Sangali,19.4,17.47,20.67,199.4,2016,June
2016-06,Bajra,Ahmadnagar,Sangamner,17.8,16.1,19.29,48.2,2016,June
2016-06,Bajra,Nasik,Satana,18.32,15.2,20.82,30.0,2016,June
2016-06,Bajra,Nandurbar,Shahada,16.95,16.8,17.17,20.0,2016,June
2016-06,Bajra,Buldhana,Shegaon,13.5,13.5,13.5,0.3,2016,June
2016-06,Bajra,Ahmadnagar,Shevgaon,18.29,16.29,18.29,41.7,2016,June
2016-06,Bajra,Ahmadnagar,Shevgaon-Bodhegaon,17.32,15.98,17.4,47.3,2016,June
2016-06,Bajra,Dhule,Shirpur,16.73,13.58,17.63,65.0,2016,June
2016-06,Bajra,Pune,Shirur,16.86,16.01,17.89,12.2,2016,June
2016-06,Bajra,Ahmadnagar,Shrigonda,19.0,17.25,19.0,1.7,2016,June
2016-06,Bajra,Ahmadnagar,Shrirampur,23.66,22.92,24.42,2.6,2016,June
2016-06,Bajra,Ahmadnagar,Shrirampur-Belapur,15.0,15.0,15.0,0.3,2016,June
2016-06,Bajra,Aurangabad,Sillod,16.25,15.5,17.0,8.6,2016,June
2016-06,Bajra,Aurangabad,Sillod-Bharadi,16.0,15.8,16.2,4.7,2016,June
2016-06,Bajra,Nasik,Sinner,17.95,15.97,19.42,30.9,2016,June
2016-06,Bajra,Parbhani,Sonpeth,15.88,15.38,16.1,1.0,2016,June
2016-06,Bajra,Nandurbar,Taloda,16.38,15.0,17.25,4.7,2016,June
2016-06,Bajra,Thane,Ulhasnagar,20.21,17.14,24.57,99.0,2016,June
2016-06,Bajra,Osmanabad,Umarga,14.7,14.7,15.04,1.6,2016,June
2016-06,Bajra,Satara,Vaduj,17.94,17.11,18.78,5.1,2016,June
2016-06,Bajra,Aurangabad,Vaijapur,18.94,17.38,19.88,61.3,2016,June
2016-06,Bajra,Jalgaon,Yawal,12.93,11.93,14.73,11.8,2016,June
2016-06,Bajra,Nasik,Yeola,17.34,16.05,18.59,8.4,2016,June
2016-06,Cotton,Akola,Akot,54.38,54.05,54.7,75.0,2016,June
2016-06,Cotton,Amaravathi,Amarawati,55.91,55.24,56.62,189.9,2016,June
2016-06,Cotton,Wardha,Arvi,53.01,51.17,54.33,159.1,2016,June
2016-06,Cotton,Jalna,Jafrabad,14.0,13.0,15.0,7.0,2016,June
2016-06,Cotton,Nagpur,Kalmeshwar,49.45,45.75,50.88,20.9,2016,June
2016-06,Cotton,Nagpur,Katol,49.96,41.44,52.28,61.0,2016,June
2016-06,Cotton,Buldhana,Khamgaon,51.74,48.17,54.33,57.5,2016,June
2016-06,Cotton,Nagpur,Mandhal,42.35,42.21,42.5,1.8,2016,June
2016-06,Cotton,Nagpur,Narkhed,50.41,48.71,54.18,83.2,2016,June
2016-06,Cotton,Akola,Telhara,50.25,49.38,51.13,224.5,2016,June
2016-06,Cotton,Amaravathi,Varud,48.9,46.8,51.35,60.6,2016,June
2016-06,Cotton,Jalgaon,Yawal,45.23,42.38,47.38,43.2,2016,June
2016-06,Jowar,Amaravathi,Achalpur,14.85,14.53,15.16,27.9,2016,June
2016-06,Jowar,Ahmadnagar,Ahmednagar,20.42,17.23,22.78,150.1,2016,June
2016-06,Jowar,Latur,Ahmedpur,15.56,15.14,16.13,69.3,2016,June
2016-06,Jowar,Hingoli,Akhadabalapur,15.0,15.0,15.0,1.2,2016,June
2016-06,Jowar,Akola,Akola,15.65,14.37,17.33,50.6,2016,June
2016-06,Jowar,Akola,Akot,14.77,14.49,15.11,39.7,2016,June
2016-06,Jowar,Jalgaon,Amalner,18.81,16.54,19.06,105.0,2016,June
2016-06,Jowar,Amaravathi,Amarawati,19.87,18.1,21.58,11.2,2016,June
2016-06,Jowar,Jalna,Ambad(Vadi Godri),18.1,14.85,21.08,501.4,2016,June
2016-06,Jowar,Beed,Ambejogai,17.08,16.9,17.3,7.9,2016,June
2016-06,Jowar,Amaravathi,Anajngaon Surji,13.93,12.93,15.14,2.4,2016,June
2016-06,Jowar,Latur,Ausa,18.14,15.66,18.99,25.2,2016,June
2016-06,Jowar,Akola,Balapur,17.5,13.5,18.0,12.4,2016,June
2016-06,Jowar,Pune,Baramati,18.61,16.4,23.09,257.7,2016,June
2016-06,Jowar,Solapur,Barshi,21.65,16.32,25.77,1690.5,2016,June
2016-06,Jowar,Solapur,Barshi-Vairag,20.83,16.93,24.67,344.8,2016,June
2016-06,Jowar,Beed,Beed,18.37,16.76,20.52,305.5,2016,June
2016-06,Jowar,Nanded,Bhokar,15.16,14.21,16.02,190.7,2016,June
2016-06,Jowar,Jalna,Bhokardan,15.05,14.89,15.17,8.3,2016,June
2016-06,Jowar,Jalna,Bhokardan-Pimpalgaon Renu,15.13,15.0,15.24,4.4,2016,June
2016-06,Jowar,Jalgaon,Bhusaval,13.13,13.07,13.29,8.5,2016,June
2016-06,Jowar,Buldhana,Buldhana,13.82,12.62,15.05,45.2,2016,June
2016-06,Jowar,Latur,Chakur,19.83,19.83,19.83,2.2,2016,June
2016-06,Jowar,Jalgaon,Chalisgaon,14.87,14.03,15.62,48.6,2016,June
2016-06,Jowar,Amaravathi,Chandur Bajar,14.0,13.0,14.67,8.3,2016,June
2016-06,Jowar,Buldhana,Chikhali,14.12,12.77,15.45,33.1,2016,June
2016-06,Jowar,Jalgaon,Chopda,17.42,15.89,17.82,26.6,2016,June
2016-06,Jowar,Nasik,Devala,19.64,19.52,19.75,2.4,2016,June
2016-06,Jowar,Nandurbar,Dhadgaon,13.07,12.65,13.44,27.9,2016,June
2016-06,Jowar,Jalgaon,Dharangaon,14.1,13.93,14.32,7.5,2016,June
2016-06,Jowar,Amaravathi,Dharni,14.5,14.0,15.0,115.0,2016,June
2016-06,Jowar,Dhule,Dhule,16.76,15.78,17.12,65.5,2016,June
2016-06,Jowar,Yewatmal,Digras,15.83,15.45,16.07,7.1,2016,June
2016-06,Jowar,Dhule,Dondaicha,18.31,16.54,19.1,49.0,2016,June
2016-06,Jowar,Dhule,Dondaicha-Sindkheda,18.22,17.5,18.72,9.6,2016,June
2016-06,Jowar,Pune,Dound,20.85,18.3,22.06,269.4,2016,June
2016-06,Jowar,Solapur,Dudhani,20.0,18.26,21.06,215.9,2016,June
2016-06,Jowar,Parbhani,Gangakhed,18.03,16.36,20.69,244.5,2016,June
2016-06,Jowar,Aurangabad,Gangapur,18.0,16.99,19.02,50.6,2016,June
2016-06,Jowar,Beed,Gevrai,18.26,17.13,20.38,694.7,2016,June
2016-06,Jowar,Jalna,Ghansawangi,17.4,16.5,18.6,5.6,2016,June
2016-06,Jowar,Wardha,Hinganghat,11.05,11.05,11.05,0.3,2016,June
2016-06,Jowar,Hingoli,Hingoli,16.8,16.8,16.8,19.5,2016,June
2016-06,Jowar,Pune,Indapur,21.41,18.26,26.3,50.2,2016,June
2016-06,Jowar,Pune,Indapur (Nimgaon Ketki),18.09,16.53,18.77,2.1,2016,June
2016-06,Jowar,Pune,Indapur-Bhigwan,20.0,17.84,25.15,164.9,2016,June
2016-06,Jowar,Jalna,Jafrabad,11.5,10.0,13.0,2.0,2016,June
2016-06,Jowar,Jalgaon,Jalgaon,18.47,18.03,18.82,87.8,2016,June
2016-06,Jowar,Buldhana,Jalgaon Jamod,15.0,14.0,16.0,0.5,2016,June
2016-06,Jowar,Latur,Jalkot,15.0,14.98,15.02,66.0,2016,June
2016-06,Jowar,Jalna,Jalna,18.3,14.04,25.76,1650.0,2016,June
2016-06,Jowar,Jalna,Jalna-Badnapur,17.42,17.01,17.84,4.3,2016,June
2016-06,Jowar,Ahmadnagar,Jamkhed,23.67,17.86,29.48,1251.3,2016,June
2016-06,Jowar,Parbhani,Jintur,16.97,14.58,18.9,42.4,2016,June
2016-06,Jowar,Parbhani,Jintur-Bori,17.52,15.89,17.83,7.7,2016,June
2016-06,Jowar,Beed,Kada,21.09,16.88,25.28,220.6,2016,June
2016-06,Jowar,Beed,Kada (Ashti),19.29,16.14,22.72,22.5,2016,June
2016-06,Jowar,Osmanabad,Kalamb (Os),17.77,16.07,19.01,197.3,2016,June
2016-06,Jowar,Thane,Kalyan,25.0,21.0,26.0,0.3,2016,June
2016-06,Jowar,Aurangabad,Kannad,15.83,15.33,16.33,0.5,2016,June
2016-06,Jowar,Wasim,Karanja,14.58,13.75,16.16,8.0,2016,June
2016-06,Jowar,Solapur,Karmala,22.83,16.43,30.15,364.8,2016,June
2016-06,Jowar,Nagpur,Katol,13.4,13.37,13.44,11.4,2016,June
2016-06,Jowar,Beed,Kej,18.36,17.57,19.46,59.1,2016,June
2016-06,Jowar,Buldhana,Khamgaon,14.77,13.99,15.6,80.0,2016,June
2016-06,Jowar,Beed,Kille Dharur,19.18,17.04,20.04,73.9,2016,June
2016-06,Jowar,Kolhapur,Kolhapur-Laxmipuri,29.19,17.51,35.21,238.0,2016,June
2016-06,Jowar,Ahmadnagar,Kopargaon,17.81,15.54,18.45,70.4,2016,June
2016-06,Jowar,Satara,Koregaon,19.0,17.0,21.0,200.9,2016,June
2016-06,Jowar,Solapur,Kurdwadi,21.35,17.96,24.77,16.7,2016,June
2016-06,Jowar,Solapur,Kurdwadi-Modnimb,19.21,15.65,24.21,28.9,2016,June
2016-06,Jowar,Nasik,Lasalgaon,16.19,13.4,18.33,31.7,2016,June
2016-06,Jowar,Nasik,Lasalgaon-Vinchur,16.82,16.3,16.92,6.3,2016,June
2016-06,Jowar,Aurangabad,Lasur Station,18.5,16.08,22.73,242.0,2016,June
2016-06,Jowar,Latur,Latur,16.73,15.43,18.89,705.4,2016,June
2016-06,Jowar,Latur,Latur-Murud,15.82,14.78,16.4,20.5,2016,June
2016-06,Jowar,Nanded,Loha,15.25,14.63,16.04,39.5,2016,June
2016-06,Jowar,Satara,Lonand,19.4,16.3,23.1,14.6,2016,June
2016-06,Jowar,Buldhana,Lonar,16.34,14.98,17.79,43.9,2016,June
2016-06,Jowar,Yewatmal,Mahagaon,16.44,15.97,17.0,28.5,2016,June
2016-06,Jowar,Beed,Majalgaon,16.87,13.83,18.31,197.7,2016,June
2016-06,Jowar,Nasik,Malegaon,18.87,16.85,20.12,7.0,2016,June
2016-06,Jowar,Wasim,Malegaon (Washim),16.0,15.0,17.0,1.2,2016,June
2016-06,Jowar,Buldhana,Malkapur,14.87,14.12,15.53,124.8,2016,June
2016-06,Jowar,Solapur,Mangalwedha,20.91,16.04,23.39,102.2,2016,June
2016-06,Jowar,Wasim,Mangrulpeer,14.9,14.33,15.08,5.6,2016,June
2016-06,Jowar,Nasik,Manmad,18.27,17.84,18.91,0.9,2016,June
2016-06,Jowar,Jalna,Mantha,17.25,15.25,18.44,17.6,2016,June
2016-06,Jowar,Parbhani,Manwat,17.8,16.11,19.19,35.8,2016,June
2016-06,Jowar,Buldhana,Mehkar,13.84,12.54,14.8,25.3,2016,June
2016-06,Jowar,Solapur,Mohol,20.16,17.25,21.52,37.3,2016,June
2016-06,Jowar,Amaravathi,Morshi,14.72,14.31,15.11,64.7,2016,June
2016-06,Jowar,Nanded,Mudkhed,14.53,13.9,15.07,5.5,2016,June
2016-06,Jowar,Osmanabad,Murum,20.06,19.22,21.5,3.6,2016,June
2016-06,Jowar,Nagpur,Nagpur,20.5,16.0,22.0,0.3,2016,June
2016-06,Jowar,Nanded,Nanded,14.05,13.77,14.34,73.1,2016,June
2016-06,Jowar,Buldhana,Nandura,14.84,12.87,14.95,84.1,2016,June
2016-06,Jowar,Nandurbar,Nandurbar,15.06,13.91,16.25,137.2,2016,June
2016-06,Jowar,Nandurbar,Navapur,14.78,14.65,14.85,13.9,2016,June
2016-06,Jowar,Ahmadnagar,Newasa,16.38,16.0,16.75,3.6,2016,June
2016-06,Jowar,Latur,Nilanga,13.4,12.53,14.15,11.1,2016,June
2016-06,Jowar,Pune,Nira-Saswad,20.62,15.8,25.45,52.1,2016,June
2016-06,Jowar,Osmanabad,Osmanabad,18.12,16.19,22.19,29.8,2016,June
2016-06,Jowar,Jalgaon,Pachora,16.03,15.31,16.77,465.0,2016,June
2016-06,Jowar,Aurangabad,Paithan,17.45,16.67,18.14,77.9,2016,June
2016-06,Jowar,Solapur,Pandharpur,19.71,19.51,19.74,11.8,2016,June
2016-06,Jowar,Osmanabad,Paranda,17.75,14.3,20.66,600.9,2016,June
2016-06,Jowar,Parbhani,Parbhani,16.92,16.09,17.58,24.1,2016,June
2016-06,Jowar,Beed,Parli-Vaijnath,15.86,15.51,16.25,68.3,2016,June
2016-06,Jowar,Jalgaon,Parola,14.35,14.05,15.07,54.6,2016,June
2016-06,Jowar,Jalna,Partur,17.8,17.38,18.23,80.7,2016,June
2016-06,Jowar,Ahmadnagar,Pathardi,17.2,15.87,18.97,89.3,2016,June
2016-06,Jowar,Parbhani,Pathari,17.04,16.18,17.82,33.7,2016,June
2016-06,Jowar,Akola,Patur,16.45,15.05,17.75,3.4,2016,June
2016-06,Jowar,Satara,Phaltan,20.63,15.7,25.76,81.0,2016,June
2016-06,Jowar,Pune,Pune,24.36,22.76,25.07,417.3,2016,June
2016-06,Jowar,Parbhani,Purna,16.86,14.21,19.26,12.0,2016,June
2016-06,Jowar,Yewatmal,Pusad,15.66,13.95,16.76,111.5,2016,June
2016-06,Jowar,Ahmadnagar,Rahata,15.09,14.43,15.75,17.1,2016,June
